price,community,layout,perprice,region,area,payment,year,orientation,type,floor,renovation,elevator
112,隆城1号,3室2厅2卫,10182,"隆昌市－隆昌城区－人民中路,近中山路",110,33.6,2018,南,普通住宅,高层(共19层),精装修,有
64.8,金色夏威夷(东兴),3室2厅1卫,8100,东兴区－新六中－汉安大道西917号,80,19.44,2013,南,普通住宅,中层(共18层),精装修,有
72.8,邦泰国际社区御峰,3室2厅2卫,6804,东兴区－三湾路－双凤路,107,21.84,2010,南北,普通住宅,高层(共33层),精装修,有
38,丽景沁园C区,3室2厅1卫,3585,威远县－威远城区－奉龙街215号,106,11.4,2006,南北,普通住宅,中层(共7层),精装修,无
35,百庆名都,3室2厅1卫,5000,隆昌市－隆昌城区－东新街58号,70,10.5,2000,南,普通住宅,低层(共7层),简单装修,无
76.6,加州蓝湾,3室2厅2卫,5283,东兴区－新六中－临江路548号,145,22.98,2010,南北,普通住宅,低层(共20层),豪华装修,有
96.8,金廷怡都,3室2厅2卫,7139,隆昌市－隆昌城区－大西街二段118号,135.6,29.04,2009,南北,普通住宅,高层(共19层),精装修,有
55,金科时代中心,3室2厅1卫,6250,市中区－城西－太子路118号,88,16.5,2015,南北,普通住宅,高层(共33层),简单装修,有
69,光荣小区,3室2厅2卫,5308,隆昌市－隆昌城区－成渝北路东街111号,130,20.7,2008,南,普通住宅,低层(共6层),精装修,无
55.8,宝洁花园,3室2厅1卫,4729,东兴区－月儿湾－兴隆路95号,118,16.74,2006,南北,普通住宅,高层(共7层),精装修,无
55.8,财富国际,3室2厅2卫,5167,"资中县－资中城区－资州大道,近祥云街",108,16.74,2014,南北,普通住宅,中层(共6层),精装修,无
46.8,长富雅居,3室2厅1卫,6446,市中区－市中周边－南环路63号,72.6,14.04,2006,东西,普通住宅,低层(共7层),精装修,无
55,金科时代中心,3室2厅1卫,6250,市中区－城西－太子路118号,88,16.5,2015,南北,普通住宅,高层(共33层),简单装修,有
69,光荣小区,3室2厅2卫,5308,隆昌市－隆昌城区－成渝北路东街111号,130,20.7,2008,南,普通住宅,低层(共6层),精装修,无
55.8,宝洁花园,3室2厅1卫,4729,东兴区－月儿湾－兴隆路95号,118,16.74,2006,南北,普通住宅,高层(共7层),精装修,无
55.8,财富国际,3室2厅2卫,5167,"资中县－资中城区－资州大道,近祥云街",108,16.74,2014,南北,普通住宅,中层(共6层),精装修,无
46.8,长富雅居,3室2厅1卫,6446,市中区－市中周边－南环路63号,72.6,14.04,2006,东西,普通住宅,低层(共7层),精装修,无
52.8,星桥街东段114号院,3室2厅1卫,5029,东兴区－月儿湾－ 星桥街东段114号,105,15.84,2000,南北,普通住宅,高层(共7层),精装修,无
39.8,邮政花园,3室2厅2卫,4053,"资中县－资中城区－桂花街,近学府街",98.2,11.94,2005,南北,普通住宅,高层(共6层),精装修,无
61.8,西雅图金山城,3室2厅1卫,7375,东兴区－新六中－东兴大道1668号,83.8,18.54,2012,南,普通住宅,低层(共6层),精装修,无
89.6,金廷怡都二期,3室2厅2卫,7529,隆昌市－隆昌城区－金华路237号,119,26.88,2009,南北,普通住宅,中层(共7层),精装修,无
68.8,万晟城峰阁,3室2厅1卫,7776,东兴区－三湾路－汉安大道东段111号,88.5,20.64,2013,东南,普通住宅,低层(共31层),精装修,无
46.9,鑫盛苑,3室2厅1卫,5516,"东兴区－东兴－西盛路,近能力路",85,14.07,2005,南北,普通住宅,中层(共6层),精装修,无
58.6,裕盛家园,3室2厅2卫,5009,隆昌市－隆昌城区－成渝东路306号,117,17.58,2010,东南,普通住宅,高层(共7层),精装修,无
62.8,嘉宏公园里,3室2厅1卫,5761,东兴区－月儿湾－兴隆路538号,109,18.84,2015,南北,普通住宅,低层(共7层),精装修,无
37.8,武陵小区,3室2厅1卫,3394,资中县－资中城区－武陵大道,111.4,11.34,2006,南北,普通住宅,高层(共7层),精装修,有
45.8,新华路东三巷30号院,3室2厅1卫,4771,市中区－城西－新华路东三巷30号,96,13.74,2001,南北,普通住宅,低层(共6层),精装修,无
75.6,广汇花园,3室2厅2卫,6048,东兴区－东兴周边－兴隆路308号,125,22.68,2008,南北,普通住宅,中层(共6层),精装修,无
95.6,金廷怡都,3室2厅2卫,7050,隆昌市－隆昌城区－大西街二段118号,135.6,28.68,2007,南,普通住宅,高层(共16层),精装修,有
41.2,金房苑小区,3室2厅1卫,3296,隆昌市－隆昌城区－成渝北路东街111号,125,12.36,2005,南,普通住宅,中层(共7层),精装修,无
77.2,海棠雅居,3室2厅2卫,7018,东兴区－月儿湾－大千路869号,110,23.16,2013,南北,普通住宅,中层(共21层),精装修,有
76,锦华都,3室2厅2卫,6909,东兴区－月儿湾－汉安大道东段888号,110,22.8,2016,南北,普通住宅,高层(共30层),精装修,有
78,汉安国际,3室2厅2卫,6522,东兴区－月儿湾－汉安大道西128号,119.6,23.4,2010,南北,普通住宅,中层(共33层),精装修,有
62.8,临江小区,3室2厅2卫,4945,市中区－城西－南环路172号,127,18.84,2009,南,普通住宅,低层(共6层),精装修,无
61.8,百庆名都,3室2厅2卫,6119,隆昌市－隆昌城区－东新街58号,101,18.54,2005,南北,普通住宅,中层(共7层),精装修,无
63.2,大盛现代城,3室2厅2卫,5311,市中区－城西－交通路559号,119,18.96,2012,南北,普通住宅,高层(共31层),精装修,有
88.9,东门广场,3室2厅3卫,5272,隆昌市－隆昌城区－隆桥路168号,168.6,26.67,1999,南,普通住宅,中层(共14层),精装修,有
80.8,万达中央华城2期,3室2厅2卫,9079,东兴区－东兴－栖霞路599号,89,24.24,2012,南北,普通住宅,中层(共31层),精装修,有
54.8,桐梓小区,3室2厅2卫,5269,东兴区－月儿湾－大千路299号,104,16.44,2000,南北,普通住宅,高层(共6层),精装修,无
42.8,旧货市场小区,3室2厅1卫,3963,资中县－资中城区－四通路,108,12.84,1999,南北,普通住宅,中层(共8层),精装修,无
49.8,和平小区一号街38号院,3室2厅1卫,6089,东兴区－东兴－平安路,81.8,14.94,2000,南北,普通住宅,高层(共6层),精装修,无
56.8,蜀龙子都,3室2厅1卫,6927,隆昌市－隆昌城区－人民中路18号,82,17.04,2010,南北,普通住宅,低层(共7层),精装修,无
56.8,水岸生活,3室2厅2卫,4086,威远县－威远城区－罗家坝街89号,139,17.04,2010,南北,普通住宅,低层(共6层),精装修,无
35.8,民族路373号小区,3室1厅1卫,5242,市中区－城西－民族路373号,68.3,10.74,2000,南,普通住宅,中层(共7层),精装修,无
31.8,正东街19号院,3室2厅1卫,4676,资中县－资中城区－正东街19号,68,9.54,2000,南北,普通住宅,中层(共7层),精装修,无
52,浩盛甜城印象,3室2厅2卫,5361,"市中区－城西－甜城大道,近汉渝大道",97,15.6,2015,南北,普通住宅,中层(共18层),毛坯,有
46.8,山水印象,3室2厅1卫,4457,威远县－威远城区－人民路商业一街88号,105,14.04,2009,南,普通住宅,中层(共7层),精装修,无
54.3,龙观小区,3室2厅1卫,6388,东兴区－三湾路－星光街398号,85,16.29,2005,南北,普通住宅,中层(共6层),精装修,无
71.8,万达中央华城,3室2厅1卫,8864,东兴区－东兴周边－兰桂大道442号,81,21.54,2014,南北,普通住宅,低层(共32层),精装修,有
79.8,万达中央华城2期,3室2厅2卫,8966,东兴区－东兴－栖霞路599号,89,23.94,2015,东,普通住宅,低层(共33层),精装修,无
38.8,滨河花园,3室2厅1卫,4264,资中县－资中城区－武陵大道,91,11.64,2009,南北,普通住宅,低层(共7层),简单装修,有
59.6,江城花园,3室2厅1卫,5570,市中区－城西－江华街6号,107,17.88,2010,南北,普通住宅,中层(共6层),精装修,无
56.8,中铁城市中心,3室2厅1卫,7088,"资中县－资中城区－资州大道,近春岚北路",80.1,17.04,2014,南北,普通住宅,高层(共33层),精装修,有
66,天运家园,3室2厅1卫,6471,隆昌市－隆昌城区－石油路二段160号,102,19.8,2007,南北,普通住宅,中层(共7层),精装修,无
59.8,第一国际,3室2厅2卫,4874,资中县－资中城区－内水南上街78号,122.7,17.94,2014,南北,普通住宅,高层(共30层),毛坯,有
46.8,滨河花园,3室2厅2卫,3343,资中县－资中城区－武陵大道,140,14.04,2006,南,普通住宅,低层(共6层),精装修,无
66.8,琼盛苑,3室2厅2卫,5661,东兴区－月儿湾－汉安大道9号,118,20.04,2008,南北,普通住宅,中层(共18层),精装修,有
49.6,枇杷花苑,3室2厅1卫,6123,东兴区－月儿湾－兴盛路西段241号,81,14.88,2006,南北,普通住宅,中层(共6层),精装修,无
48.8,鑫城花园,3室2厅2卫,4000,资中县－资中城区－郁春路1号,122,14.64,2006,南北,普通住宅,高层(共6层),精装修,无
83.8,邦泰国际公馆(东区),3室2厅2卫,9209,"东兴区－新六中－大千路,近北环路",91,25.14,2016,南北,普通住宅,高层(共32层),精装修,有
78.8,海棠雅居,3室2厅2卫,9271,东兴区－月儿湾－大千路869号,85,23.64,2012,南北,普通住宅,中层(共30层),精装修,无
58.6,三乐苑小区,3室2厅2卫,3907,隆昌市－隆昌城区－康复中路520号,150,17.58,2007,南,普通住宅,高层(共7层),精装修,无
80,邦泰国宾上院,3室2厅2卫,7143,东兴区－三湾路－仁爱路282号,112,24,2018,南北,普通住宅,中层(共20层),毛坯,有
67.8,凯利融城,3室2厅2卫,6713,资中县－资中城区－资州大道269号,101,20.34,2012,南北,普通住宅,中层(共18层),精装修,有
56.8,西雅图水景苑,3室2厅1卫,5856,东兴区－新六中－星桥街516号,97,17.04,2012,南北,普通住宅,中层(共6层),精装修,无
51.6,榕树街68号院,3室2厅1卫,6341,东兴区－新六中－榕树街68号,81.4,15.48,1987,南北,普通住宅,中层(共6层),精装修,无
64.6,天运家园,3室2厅1卫,6333,隆昌市－隆昌城区－石油路二段160号,102,19.38,2011,南,普通住宅,低层(共7层),精装修,无
32.8,广场街99号院,3室2厅1卫,3859,威远县－威远城区－广场街99号,85,9.84,2000,南北,普通住宅,高层(共7层),精装修,无
38,上南街154号院,3室1厅1卫,4691,市中区－城西－上南街154号,81,11.4,1998,南北,普通住宅,低层(共10层),精装修,无
61.8,广汇花园二期,3室2厅1卫,7390,"东兴区－月儿湾－兴隆路,近206省道",83.6,18.54,2010,南北,普通住宅,中层(共6层),精装修,无
58,三乐苑小区,3室2厅2卫,3867,隆昌市－隆昌城区－康复中路520号,150,17.4,2005,南,普通住宅,高层(共7层),简单装修,无
45,昌达街147号院,3室2厅1卫,3982,隆昌市－隆昌城区－昌达街147号,113,13.5,2004,南,普通住宅,高层(共7层),简单装修,无
70,万达中央华城2期,3室2厅1卫,8642,东兴区－东兴－栖霞路599号,81,21,2015,南北,普通住宅,中层(共32层),精装修,有
76.8,春江明珠,3室2厅2卫,7111,隆昌市－隆昌城区－交通路,108,23.04,2017,南北,普通住宅,高层(共31层),精装修,有
75.8,西浦观邸第一城,3室2厅2卫,6370,市中区－城西－甜城大道南段488号,119,22.74,2016,南北,普通住宅,高层(共33层),精装修,有
59.8,金色夏威夷,3室2厅1卫,6850,"资中县－资中城区－资州大道,近春岚北路",87.3,17.94,2015,南北,普通住宅,低层(共31层),精装修,有
56.6,祥和港都,3室2厅1卫,5805,市中区－城西－双苏路323号,97.5,16.98,1996,南北,普通住宅,高层(共17层),精装修,有
43.8,东林新城,3室2厅1卫,4515,资中县－资中城区－东林路,97,13.14,2008,南北,普通住宅,中层(共6层),精装修,无
48.2,远达世纪城,3室2厅2卫,5122,资中县－资中城区－凤鸣路,94.1,14.46,2019,南北,普通住宅,高层(共18层),毛坯,有
62.8,元亨花园,3室2厅1卫,5981,隆昌市－隆昌城区－望城街46号,105,18.84,2003,南北,普通住宅,低层(共7层),精装修,无
92.8,邦泰国宾上院,3室2厅2卫,8000,东兴区－三湾路－仁爱路282号,116,27.84,2019,南北,普通住宅,中层(共17层),毛坯,有
57.8,碧桂园铂悦府,3室2厅1卫,6494,"市中区－城西－康健路,近新光路",89,17.34,2019,南北,普通住宅,中层(共30层),精装修,有
57.6,金科集美天宸,3室2厅2卫,5818,"市中区－城西－甜城大道,近汉渝大道",99,17.28,2019,南北,普通住宅,中层(共32层),毛坯,有
79.8,金科翡翠公园,3室2厅2卫,7189,"东兴区－三湾路－321国道,近汉安大道",111,23.94,2020,南北,普通住宅,中层(共9层),毛坯,有
65,西雅图金山城,3室2厅1卫,7798,东兴区－新六中－东兴大道1668号,83.4,19.5,2010,南北,普通住宅,中层(共6层),精装修,无
68.9,碧桂园铂悦府,3室2厅2卫,6264,"市中区－城西－康健路,近新光路",110,20.67,2019,南北,普通住宅,中层(共23层),精装修,有
59.8,西雅图金山城,3室2厅1卫,7035,东兴区－新六中－东兴大道1668号,85,17.94,2012,南北,普通住宅,高层(共7层),精装修,无
51,星桥街东段114号院,3室2厅1卫,4857,东兴区－月儿湾－ 星桥街东段114号,105,15.3,2000,南,普通住宅,高层(共7层),精装修,无
73.8,金山一品,3室2厅2卫,7380,"资中县－资中城区－资州大道,近抚琴街",100,22.14,2013,南北,普通住宅,中层(共33层),豪华装修,有
56.8,和喜御景台,3室2厅2卫,5856,"市中区－城西－甜城大道中段,近安居街",97,17.04,2019,南北,普通住宅,低层(共11层),毛坯,有
49.8,鑫城花园,3室2厅2卫,4611,资中县－资中城区－郁春路1号,108,14.94,2006,南北,普通住宅,低层(共7层),精装修,无
45.8,百庆锦绣外滩,3室2厅1卫,4535,隆昌市－隆昌城区－新华街6号,101,13.74,2005,南,普通住宅,高层(共6层),精装修,无
34.8,大西街133号院,3室2厅1卫,3910,市中区－城西－大西街133号,89,10.44,2000,南北,普通住宅,中层(共7层),简单装修,无
75.6,欧城印象,3室2厅2卫,7340,东兴区－月儿湾－兴隆路532号,103,22.68,2010,南北,普通住宅,中层(共6层),精装修,无
85,邦泰天著,3室2厅2卫,7522,东兴区－新六中－汉安大道,113,25.5,2018,南北,普通住宅,中层(共8层),毛坯,有
54.8,万为江南里,3室2厅2卫,6157,市中区－市中周边－石羊大道2388号,89,16.44,2020,南北,普通住宅,低层(共18层),毛坯,有
65.8,广汇花园二期,3室2厅2卫,5181,"东兴区－月儿湾－兴隆路,近206省道",127,19.74,2008,南北,普通住宅,高层(共6层),精装修,无
61.3,鑫盛苑,3室2厅1卫,6849,"东兴区－东兴－西盛路,近能力路",89.5,18.39,2008,南北,普通住宅,低层(共6层),精装修,无
66.8,西锦园,3室2厅2卫,6423,东兴区－月儿湾－兴隆路382号,104,20.04,2012,南北,普通住宅,低层(共6层),精装修,无
71.6,金科翡翠公园,3室2厅2卫,6819,"东兴区－三湾路－321国道,近汉安大道",105,21.48,2019,南北,普通住宅,中层(共10层),毛坯,有
66.8,西锦园,3室2厅2卫,6423,东兴区－月儿湾－兴隆路382号,104,20.04,2008,南北,普通住宅,低层(共6层),精装修,无
59,玉都花园B区,3室2厅1卫,5369,东兴区－月儿湾－兴盛路390号,109.9,17.7,2007,南北,普通住宅,中层(共7层),精装修,无
36,民族路373号小区,3室2厅1卫,5294,市中区－城西－民族路373号,68,10.8,2000,南北,普通住宅,中层(共6层),精装修,无
55.5,传化广场锦园,3室2厅1卫,5995,东兴区－三湾路－汉安大道,92.5,16.64,2019,南北,普通住宅,低层(共32层),毛坯,无
51.8,甜城路苑,3室2厅1卫,6094,市中区－城西－交通路528号,85,15.54,2010,南,普通住宅,高层(共12层),精装修,有
75,万达中央华城,3室2厅1卫,8242,东兴区－东兴周边－兰桂大道442号,91,22.5,2012,南北,普通住宅,高层(共33层),精装修,有
59,都英小区,3室2厅1卫,7108,隆昌市－隆昌城区－重庆路86号,83,17.7,2017,南,普通住宅,中层(共7层),精装修,无
37.9,黄桷树小区,3室2厅1卫,4407,隆昌市－隆昌城区－康复中路499号,86,11.37,2000,南,普通住宅,高层(共7层),精装修,无
46,远达世纪城,3室2厅2卫,5130,资中县－资中城区－凤鸣路,89.7,13.8,2020,南北,普通住宅,低层(共18层),毛坯,有
70,西浦观邸第一城,3室2厅2卫,7784,市中区－城西－甜城大道南段488号,89.9,21,2016,南北,普通住宅,低层(共30层),精装修,有
61,艾林丰泽园四号地,3室2厅2卫,4722,东兴区－三湾路－大千路129号附4号,129.2,18.3,2009,南北,普通住宅,中层(共7层),简单装修,无
89.8,西湖逸品,3室2厅1卫,8472,隆昌市－隆昌城区－隆华路一段51号,106,26.94,2016,南北,普通住宅,高层(共30层),精装修,有
37.8,上南街154号院,3室1厅1卫,4667,市中区－城西－上南街154号,81,11.34,2000,南,普通住宅,低层(共7层),精装修,无
56.8,东兴运业小区,3室2厅1卫,4906,东兴区－新六中－兴盛路697号,115.8,17.04,1976,南北,普通住宅,中层(共6层),精装修,无
62.8,金科翡翠公园,3室2厅2卫,5981,"东兴区－三湾路－321国道,近汉安大道",105,18.84,2019,南北,普通住宅,中层(共17层),毛坯,有
66.8,春光花园,3室2厅2卫,5344,隆昌市－隆昌城区－春光路26号,125,20.04,2005,南北,普通住宅,中层(共6层),精装修,无
63.8,金科公园王府,3室2厅1卫,8564,"东兴区－新六中－大千路,近玉屏街",74.5,19.14,2014,南北,普通住宅,高层(共34层),精装修,有
60,船锦尚河半岛,3室2厅2卫,6186,资中县－资中城区－滨江西路,97,18,2015,南北,普通住宅,高层(共30层),毛坯,有
68.5,邦泰颐和上院,3室2厅2卫,7135,"东兴区－三湾路－兰桂大道,近双凤路",96,20.55,2018,南北,普通住宅,低层(共9层),毛坯,有
65.8,华联小区,3室2厅1卫,8436,东兴区－三湾路－汉安大道西89号,78,19.74,2016,南北,普通住宅,低层(共21层),豪华装修,有
53.8,城关职中东区家属宿舍,3室2厅1卫,3927,隆昌市－隆昌城区－飞泉路9号,137,16.14,2005,南,普通住宅,中层(共7层),精装修,无
58.8,和喜御景台,3室2厅2卫,6062,"市中区－城西－甜城大道中段,近安居街",97,17.64,2020,南北,普通住宅,低层(共11层),毛坯,有
87.6,邦泰国际公馆(西区),3室2厅2卫,9522,东兴区－新六中－北环路888号,92,26.28,2015,南北,普通住宅,低层(共32层),毛坯,有
93.8,北关新城荣庭,3室2厅2卫,8017,隆昌市－隆昌城区－石油路二段86号,117,28.14,2009,南北,普通住宅,中层(共6层),精装修,无
69.8,电力名城1区,3室2厅2卫,5540,东兴区－新六中－汉安大道西368号,126,20.94,2006,南北,普通住宅,中层(共7层),精装修,无
49.8,花间集,3室2厅2卫,4116,隆昌市－隆昌城区－成渝中路373号,121,14.94,2008,南,普通住宅,中层(共7层),精装修,无
39.8,邮政花园,3室2厅2卫,4053,"资中县－资中城区－桂花街,近学府街",98.2,11.94,2006,南北,普通住宅,高层(共6层),简单装修,无
83.8,鸿通春天江与城,3室2厅2卫,11639,"东兴区－东兴－兰桂大道,近北环路",72,25.14,2015,南北,普通住宅,高层(共32层),精装修,有
63.8,邦泰天誉,3室2厅1卫,7943,东兴区－三湾路－栖霞路,80.3,19.14,2015,南北,普通住宅,低层(共9层),精装修,有
64.8,金科翡翠公园,3室2厅2卫,6171,"东兴区－三湾路－321国道,近汉安大道",105,19.44,2020,南北,普通住宅,低层(共30层),毛坯,有
85,邦泰国宾上院,3室2厅2卫,7328,东兴区－三湾路－仁爱路282号,116,25.5,2019,南北,普通住宅,低层(共17层),毛坯,有
56.6,和喜御景台,3室2厅2卫,5835,"市中区－城西－甜城大道中段,近安居街",97,16.98,2017,南北,普通住宅,低层(共8层),精装修,有
63.8,金科公园王府,3室2厅1卫,8564,"东兴区－新六中－大千路,近玉屏街",74.5,19.14,2014,南北,普通住宅,高层(共34层),精装修,有
60,船锦尚河半岛,3室2厅2卫,6186,资中县－资中城区－滨江西路,97,18,2015,南北,普通住宅,高层(共30层),毛坯,有
68.5,邦泰颐和上院,3室2厅2卫,7135,"东兴区－三湾路－兰桂大道,近双凤路",96,20.55,2018,南北,普通住宅,低层(共9层),毛坯,有
56.6,和喜御景台,3室2厅2卫,5835,"市中区－城西－甜城大道中段,近安居街",97,16.98,2017,南北,普通住宅,低层(共8层),精装修,有
65.8,华联小区,3室2厅1卫,8436,东兴区－三湾路－汉安大道西89号,78,19.74,2016,南北,普通住宅,低层(共21层),豪华装修,有
53.8,城关职中东区家属宿舍,3室2厅1卫,3927,隆昌市－隆昌城区－飞泉路9号,137,16.14,2005,南,普通住宅,中层(共7层),精装修,无
58.8,和喜御景台,3室2厅2卫,6062,"市中区－城西－甜城大道中段,近安居街",97,17.64,2020,南北,普通住宅,低层(共11层),毛坯,有
87.6,邦泰国际公馆(西区),3室2厅2卫,9522,东兴区－新六中－北环路888号,92,26.28,2015,南北,普通住宅,低层(共32层),毛坯,有
93.8,北关新城荣庭,3室2厅2卫,8017,隆昌市－隆昌城区－石油路二段86号,117,28.14,2009,南北,普通住宅,中层(共6层),精装修,无
69.8,电力名城1区,3室2厅2卫,5540,东兴区－新六中－汉安大道西368号,126,20.94,2006,南北,普通住宅,中层(共7层),精装修,无
49.8,花间集,3室2厅2卫,4116,隆昌市－隆昌城区－成渝中路373号,121,14.94,2008,南,普通住宅,中层(共7层),精装修,无
39.8,邮政花园,3室2厅2卫,4053,"资中县－资中城区－桂花街,近学府街",98.2,11.94,2006,南北,普通住宅,高层(共6层),简单装修,无
83.8,鸿通春天江与城,3室2厅2卫,11639,"东兴区－东兴－兰桂大道,近北环路",72,25.14,2015,南北,普通住宅,高层(共32层),精装修,有
63.8,邦泰天誉,3室2厅1卫,7943,东兴区－三湾路－栖霞路,80.3,19.14,2015,南北,普通住宅,低层(共9层),精装修,有
54.8,玉溪路290号小区,3室2厅2卫,3942,市中区－城西－玉溪路290号,139,16.44,2002,东西,普通住宅,中层(共8层),精装修,无
85,欧城印象,3室2厅2卫,9551,东兴区－月儿湾－兴隆路532号,89,25.5,2013,南北,普通住宅,中层(共11层),精装修,有
58,江城花园,3室2厅2卫,4000,市中区－城西－江华街6号,145,17.4,2005,南,普通住宅,高层(共6层),精装修,无
51.8,丹桂华府,3室2厅1卫,5749,资中县－资中城区－东大道南三巷,90.1,15.54,2008,南北,普通住宅,中层(共15层),精装修,有
51.8,西城时代,3室2厅2卫,4957,市中区－城西－甜城大道505号,104.5,15.54,2019,南北,普通住宅,高层(共32层),毛坯,有
87.8,邦泰紫金学府,3室2厅2卫,7635,东兴区－东兴周边－汉安大道,115,26.34,2019,南北,普通住宅,中层(共8层),毛坯,有
68.8,金山国际,3室2厅1卫,8000,东兴区－新六中－晨望路8号,86,20.64,2010,南北,普通住宅,中层(共11层),精装修,有
53.8,磐石首创城,3室2厅2卫,4891,资中县－资中城区－资州大道,110,16.14,2015,东南,普通住宅,高层(共7层),精装修,无
66,传化广场锦城A区,3室2厅1卫,7097,东兴区－三湾路－汉安大道,93,19.8,2020,南北,普通住宅,低层(共33层),毛坯,有
73.8,翡翠国际社区,3室2厅2卫,7307,东兴区－东兴－汉安大道西段927号,101,22.14,2016,南北,普通住宅,中层(共32层),毛坯,有
58,裕盛家园,3室2厅2卫,5000,隆昌市－隆昌城区－成渝东路306号,116,17.4,2009,南,普通住宅,高层(共6层),精装修,无
71.8,中豪资州印象,3室2厅2卫,6034,资中县－资中城区－滨江路,119,21.54,2014,南北,普通住宅,高层(共32层),毛坯,无
55.6,凤凰社区,3室2厅1卫,6318,东兴区－新六中－红牌路689号,88,16.68,2006,南北,普通住宅,高层(共6层),精装修,无
45.8,南景源,3室2厅1卫,4978,隆昌市－隆昌城区－白塔路一段66号,92,13.74,2010,南北,普通住宅,高层(共7层),精装修,无
49.8,武陵小区,3室2厅2卫,4003,资中县－资中城区－武陵大道,124.4,14.94,2004,北,普通住宅,高层(共7层),精装修,无
53.8,锦绣花园D区,3室2厅1卫,5912,东兴区－新六中－新观街627号,91,16.14,2008,南北,普通住宅,中层(共6层),简单装修,无
48.8,百庆锦绣外滩,3室2厅1卫,4832,隆昌市－隆昌城区－新华街6号,101,14.64,2003,南北,普通住宅,高层(共7层),精装修,无
32.8,中心街57号院,3室2厅1卫,3184,威远县－威远城区－中心街57号,103,9.84,2000,南北,普通住宅,中层(共7层),精装修,无
45,远鸿世纪花园B区,3室2厅2卫,3750,威远县－威远城区－二环路,120,13.5,2005,东南,普通住宅,中层(共7层),豪华装修,无
68,金科公园王府,3室2厅2卫,7640,"东兴区－新六中－大千路,近玉屏街",89,20.4,2017,南北,普通住宅,高层(共33层),毛坯,有
48.8,上南街154号院,3室2厅2卫,4101,市中区－城西－上南街154号,119,14.64,2000,东西,普通住宅,高层(共7层),精装修,无
78.8,翡翠国际社区,3室2厅1卫,9057,东兴区－东兴－汉安大道西段927号,87,23.64,2013,东,普通住宅,低层(共32层),精装修,无
78,西雅图金山城,3室2厅2卫,7222,东兴区－新六中－东兴大道1668号,108,23.4,2010,南北,普通住宅,中层(共18层),精装修,有
61,琼盛苑,3室2厅2卫,5495,东兴区－月儿湾－汉安大道9号,111,18.3,2010,南北,普通住宅,高层(共17层),精装修,有
75.8,广汇城市花园,3室2厅2卫,6043,东兴区－月儿湾－三号路666号,125.4,22.74,2009,南北,普通住宅,中层(共6层),精装修,无
59.8,福都大厦,3室2厅1卫,5436,"东兴区－月儿湾－西林大道,近临江路",110,17.94,2010,南北,普通住宅,高层(共31层),精装修,有
48.6,金河花园,3室2厅1卫,5514,东兴区－三湾路－中兴路269号,88.1,14.58,2000,南北,普通住宅,中层(共7层),精装修,无
70.8,加州蓝湾,3室2厅2卫,5446,东兴区－新六中－临江路548号,130,21.24,2010,南北,普通住宅,高层(共33层),精装修,有
79.9,万晟城峰景,3室2厅1卫,9080,东兴区－三湾路－汉安大道东段111号,88,23.97,2017,南北,普通住宅,高层(共32层),精装修,有
42.8,民族路133号院,3室2厅1卫,5095,市中区－城西－民族路133号,84,12.84,1999,南北,普通住宅,低层(共7层),精装修,无
71.6,星耀香颂湖,3室2厅2卫,7020,"东兴区－月儿湾－栖霞路,近清溪路",102,21.48,2015,南北,普通住宅,中层(共33层),毛坯,有
48.8,凤窝街133号院,3室2厅1卫,5031,东兴区－东兴－凤窝街133号,97,14.64,2000,南北,普通住宅,低层(共6层),精装修,无
52.6,昌达街147号院,3室2厅2卫,4175,隆昌市－隆昌城区－昌达街147号,126,15.78,2004,南,普通住宅,中层(共7层),精装修,无
67.8,锦华都,3室2厅1卫,7976,东兴区－月儿湾－汉安大道东段888号,85,20.34,2016,南北,普通住宅,高层(共31层),精装修,有
80.8,海棠雅居,3室2厅2卫,9619,东兴区－月儿湾－大千路869号,84,24.24,2012,南北,普通住宅,中层(共32层),精装修,有
49.8,清心园,3室2厅1卫,5533,东兴区－新六中－龙观街28号,90,14.94,2005,南北,普通住宅,中层(共7层),精装修,无
50.6,榕树街68号院,3室2厅1卫,6201,东兴区－新六中－榕树街68号,81.6,15.18,2006,南北,普通住宅,中层(共6层),精装修,无
64.6,广汇花园二期,3室2厅1卫,7783,"东兴区－月儿湾－兴隆路,近206省道",83,19.38,2000,南北,普通住宅,中层(共6层),精装修,有
45,大南街14社区,3室2厅1卫,4091,隆昌市－隆昌城区－大南街145号,110,13.5,2002,南,普通住宅,低层(共7层),精装修,无
63.8,和平小区一号街38号院,3室2厅1卫,4253,东兴区－东兴－平安路,150,19.14,2002,南,普通住宅,低层(共8层),精装修,无
73,汉安国际,3室2厅2卫,6636,东兴区－月儿湾－汉安大道西128号,110,21.9,2012,西北,普通住宅,高层(共33层),豪华装修,有
69.8,西浦观邸第一城,3室2厅2卫,6177,市中区－城西－甜城大道南段488号,113,20.94,2015,南,普通住宅,中层(共33层),精装修,有
55.6,鸿通春天公园城,3室2厅1卫,5616,市中区－城西－松山南路135号,99,16.68,2015,南北,普通住宅,高层(共33层),豪华装修,有
68,锦华都,3室2厅1卫,8070,东兴区－月儿湾－汉安大道东段888号,84.3,20.4,2014,南北,普通住宅,中层(共32层),精装修,有
65,凤凰城,3室2厅1卫,7908,"资中县－资中城区－321国道,近资州大道",82.2,19.5,2015,西南,普通住宅,高层(共31层),简单装修,有
